1.325004324740597927e-01 9.874323525006759583e-01
1.325396305689056364e-01 6.436350163371469257e-01
1.325406794675597633e-01 9.161219656954890933e-01
1.325431052966532519e-01 1.014667729902068993e+00
1.325444636126333342e-01 1.086265532365610520e+00
1.325454133124649436e-01 9.718543786702871223e-01
1.325467107219913676e-01 8.538828086942829021e-01
1.325491833561549815e-01 1.094418055976169812e+00
1.325824446974704918e-01 7.809376843284377978e-01
1.325891314407544042e-01 9.618512754404803244e-01
1.326160152403223214e-01 8.228082343368828822e-01
1.326469918313179785e-01 9.766683850703141712e-01
1.326572388755493936e-01 8.537977739314825953e-01
1.326662531302963688e-01 9.144025591571904865e-01
1.326737612260715238e-01 8.177274063544472948e-01
1.326947190627028872e-01 8.158242910723599861e-01
1.327026622512054166e-01 1.056805992134820738e+00
1.327107393001097924e-01 1.021906579511896451e+00
1.327180503334118578e-01 7.854395424752286248e-01
1.327221623980226750e-01 9.459740308193189673e-01
1.327477815215151735e-01 8.577566346831203559e-01
1.327559990676617507e-01 1.016382799892687538e+00
1.327602336324559262e-01 9.598134199483161488e-01
1.327639460099916124e-01 8.012601543974589013e-01
1.328416360011782649e-01 8.831469386052317461e-01
1.328626508043963816e-01 9.042299240447259079e-01
1.328660099198875344e-01 8.331891100968712438e-01
1.328862077845860690e-01 6.671477999867385655e-01
1.329057266940094628e-01 8.192784261742990237e-01
1.329061272992529963e-01 6.657497222787256419e-01
1.329114721469787652e-01 9.053875218024859395e-01
1.329176348178660594e-01 1.068205105631176099e+00
1.329578217409244922e-01 1.019056539133069039e+00
1.329601984581716134e-01 8.601694572504025027e-01
1.330064858381669601e-01 9.132723685706753969e-01
1.330158763426342039e-01 7.844634464225239689e-01
1.330234398486262182e-01 8.917720647277236345e-01
1.330367529425515727e-01 1.077866277049356336e+00
1.330723225269267451e-01 1.025936900914766747e+00
1.330727644485763528e-01 7.495888478187329174e-01
1.330734712666054309e-01 9.168907206145674449e-01
1.330912176312505912e-01 1.080285457862784959e+00
1.331053028345650369e-01 9.495651595588230354e-01
1.331081917047761132e-01 8.754913936773438543e-01
1.331306378428293857e-01 7.402250803542417268e-01
1.331376088065972796e-01 8.289542987574364252e-01
1.331448726219825185e-01 1.035250254772837275e+00
1.331502429563502510e-01 1.095591440843231901e+00
1.331631589177387498e-01 1.062844062692261282e+00
1.331700077206542376e-01 9.143944250558511122e-01
1.331827914324451023e-01 1.057757303065253174e+00
1.332089422984125138e-01 8.188470435001222736e-01
1.332145898548122709e-01 9.584997682518687778e-01
1.332638462133383106e-01 8.864127780059779527e-01
1.332655585315709323e-01 1.080498751236353971e+00
1.332708448934606937e-01 8.818133950559849943e-01
1.332924490665676476e-01 7.822182067197417377e-01
1.332939056815494183e-01 8.189342662750140889e-01
1.332948511615067444e-01 1.047135686821448086e+00
1.333014647285157561e-01 9.614643937626066172e-01
1.333025445997940428e-01 1.062522530290046952e+00
1.333281055699373774e-01 1.033094055632444164e+00
1.333359661834583876e-01 9.235784591712947744e-01
1.333465688593687415e-01 7.706184603896684138e-01
1.333514026399874319e-01 7.512179748038904092e-01
1.333539695349847676e-01 7.995230183023261938e-01
1.333552891633320303e-01 9.672107774389245849e-01
1.333671815084512824e-01 7.827827342203163008e-01
1.333793414777679487e-01 9.348870737849005463e-01
1.334131768803774321e-01 1.063108274757754268e+00
1.334180679489157528e-01 7.992422018775886539e-01
1.334382662117287177e-01 7.426420097600845427e-01
1.334493911404083522e-01 1.067310673493376383e+00
1.334544011276862507e-01 8.708691400070942557e-01
1.334574988465692946e-01 1.003475029961058640e+00
1.334654374624315298e-01 1.016306617591360650e+00
1.334685899457481728e-01 1.030381860712195730e+00
1.334958129651385994e-01 9.317312715459171724e-01
1.335109590476417085e-01 1.096438968131685510e+00
1.335147331478510058e-01 8.814294834723866989e-01
1.335179275603210758e-01 8.345026933013028891e-01
1.335226382617373808e-01 9.490708665547309408e-01
1.335245717396913445e-01 8.160315926866631431e-01
1.335295393704795941e-01 8.499222416566200033e-01
1.335296388909264220e-01 9.590996756996102990e-01
1.335356730885969290e-01 1.021304018172033867e+00
1.335386878292986468e-01 1.000196414917527088e+00
1.335406218678295565e-01 9.888911117245728910e-01
1.335461870784894201e-01 9.391155723073981720e-01
1.335526957370044010e-01 8.200359479667106433e-01
1.335527564212757035e-01 1.030372027908403210e+00
1.335619129104822778e-01 9.923709254106992672e-01
1.335686712731407044e-01 9.080674750907196113e-01
1.335721805887658542e-01 9.785495003131001734e-01
1.335736925455597579e-01 6.855350334221033126e-01
1.335937407146580713e-01 8.300694235036696345e-01
1.335938206501124936e-01 8.161254751905204774e-01
1.335942543417733275e-01 9.476774119050574985e-01
1.336073050148838814e-01 1.021510810435571237e+00
1.336165038498066948e-01 9.282185362919137539e-01
1.336270995222351154e-01 9.008193735062650642e-01
1.336291978470679209e-01 8.316131095793395378e-01
1.336325324530067415e-01 7.808436515918634191e-01
1.336331371400671653e-01 9.691884432016802942e-01
1.336374292828157451e-01 9.692059313856018488e-01
1.336505310318301110e-01 8.175870870405712587e-01
1.336681354645547770e-01 8.831500561479248557e-01
1.336700673159182395e-01 8.308328732148769769e-01
1.336935450637910527e-01 9.337459702724886235e-01
1.337097454545876918e-01 1.072849461616098177e+00
1.337127824718446489e-01 1.070124473854045855e+00
1.337246092571463818e-01 9.698452645884310108e-01
1.337267605647034785e-01 9.124055592708401052e-01
1.337324766227490358e-01 7.955581513209656341e-01
1.337493361278222215e-01 8.534391002233153722e-01
1.337649959750044082e-01 8.843210053145992289e-01
1.337650738432792086e-01 9.287295617860137353e-01
1.337839698145426581e-01 8.865945104526179454e-01
1.337845362475605926e-01 1.047384409389062299e+00
1.337847343075966866e-01 1.009115301450121516e+00
1.337870581307719908e-01 9.681334295454424588e-01
1.337956669543776400e-01 8.229485704864224482e-01
1.337993091095408538e-01 7.953966275648440831e-01
1.338111722795111980e-01 1.007053800832383939e+00
1.338263388465614490e-01 9.295541320553327713e-01
1.338408303083129802e-01 8.561366517217140482e-01
1.338438701700999933e-01 9.202560151643028874e-01
1.338458829749675505e-01 1.081023447770550039e+00
1.338572616660576309e-01 1.054863370682262547e+00
1.338579068568915564e-01 8.032093951702530266e-01
1.338753948058402365e-01 1.001777076600596228e+00
1.339104515568933784e-01 1.092313380204991802e+00
1.339119658115355549e-01 9.093679901995357362e-01
1.339144889998702959e-01 8.189457693736410526e-01
1.339332261146193581e-01 1.056015137417142480e+00
1.339538150645729897e-01 8.946471849910709873e-01
1.339560395202498422e-01 1.008301585215402252e+00
1.339614491833517884e-01 8.003588847965033004e-01
1.339663030888142425e-01 8.371136792267149795e-01
1.339718876345040721e-01 9.959197493346677588e-01
1.339854860400863379e-01 8.094068918188841444e-01
1.339922639238999569e-01 8.825026780493677725e-01
1.340001999343126970e-01 8.511128118367388140e-01
1.340015072370172589e-01 9.353492470902778910e-01
1.340094791409014163e-01 8.648649040350367967e-01
1.340295339576706712e-01 9.229630976126951269e-01
1.340488926673636672e-01 9.889299193679240707e-01
1.340721236805421934e-01 8.572840870509518263e-01
1.340808640886492209e-01 9.347671434258851830e-01
1.340884387428046831e-01 9.850059167616911360e-01
1.340890146231172309e-01 8.751037795531760866e-01
1.340953738865936495e-01 1.064638624894148844e+00
1.340976721686529261e-01 9.223181075239451632e-01
1.340991332643388656e-01 9.363802994243607403e-01
1.341208911250755254e-01 8.321011355322056602e-01
1.341247181534412081e-01 1.013921594918074209e+00
1.341259089075581279e-01 9.210922578035876107e-01
1.341326398356283145e-01 9.535341245828065082e-01
1.341444000843585727e-01 9.928539770505302453e-01
1.341493195316066367e-01 1.022247171435007429e+00
1.341547900960127770e-01 8.737603064563608246e-01
1.341569419862423951e-01 9.590094058125683274e-01
1.341735735242123861e-01 8.788343471479309610e-01
1.341763510226640088e-01 1.019881122065189549e+00
1.341764980225237103e-01 1.083369830231391218e+00
1.341787424250819594e-01 1.034868279816955283e+00
1.341790431062561684e-01 8.091113541706487222e-01
1.341795665153550365e-01 8.328411905497354883e-01
1.341849278871131979e-01 8.626025757566804231e-01
1.341859458037811814e-01 1.000328123919553391e+00
1.342109526092251370e-01 7.510105140257440359e-01
1.342187109300360670e-01 7.547985825934104831e-01
1.342202417458016328e-01 1.000373319369957992e+00
1.342340437200630343e-01 8.216012018934901739e-01
1.342478106142866168e-01 1.087864795413187924e+00
1.342563732426041989e-01 9.190736039415084990e-01
1.342568827705322709e-01 9.314614361547178811e-01
1.342693261457430787e-01 9.190633916706169027e-01
1.342703065119497385e-01 8.512646889739156064e-01
1.342775781308071792e-01 9.037431561450265383e-01
1.342791878546632789e-01 9.080187848297254227e-01
1.342837696008413184e-01 9.209268666162327976e-01
