1.334002144545106128e-01 1.053746861268885837e+00
1.334002534341581780e-01 1.077096152550953478e+00
1.334007549461044828e-01 9.714650986211280648e-01
1.334008614092556944e-01 1.053913454699869856e+00
1.334015761690950375e-01 9.848770420174460805e-01
1.334022865751930964e-01 8.983310125574547333e-01
1.334025222005794931e-01 1.090346454320870517e+00
1.334025750708628666e-01 9.641734098877313697e-01
1.334030106279956440e-01 8.851445827218415996e-01
1.334036979842989357e-01 9.290254234573821490e-01
1.334040641414551698e-01 1.062079253181378746e+00
1.334044091319698533e-01 1.006375707516024898e+00
1.334049376704223577e-01 9.788145074355057984e-01
1.334050281473413702e-01 9.589565367602722601e-01
1.334050432973167000e-01 1.094668601443128830e+00
1.334067857825605163e-01 1.013251287625644315e+00
1.334069225521063440e-01 9.188068321937707950e-01
1.334069525955345614e-01 8.809607006409683194e-01
1.334070163872553283e-01 9.106116661148524472e-01
1.334078799285755568e-01 1.062765251983639025e+00
1.334079120380106953e-01 9.578955356464045057e-01
1.334079489185013012e-01 9.143193362816607328e-01
1.334086672811304053e-01 9.252757604258198265e-01
1.334094995511792281e-01 1.070568013335617685e+00
1.334098432301387693e-01 9.981362415760224316e-01
1.334113197978424037e-01 9.794675606656042532e-01
1.334113805094734317e-01 6.381790184602971205e-01
1.334116591267963670e-01 7.361465902930071081e-01
1.334118446851151607e-01 1.042889144219563136e+00
1.334122002321520561e-01 1.045295486021309062e+00
1.334123170358831323e-01 1.041514291099565837e+00
1.334125741596161596e-01 9.090450253201369790e-01
1.334136735831554232e-01 6.255807680323324238e-01
1.334140093117270054e-01 1.059252900739111825e+00
1.334141320878926562e-01 9.273331524986185848e-01
1.334146253135611027e-01 1.066450275692453431e+00
1.334149319228650488e-01 9.613493943811527442e-01
1.334151055624072657e-01 9.271446644438572360e-01
1.334151733798685513e-01 8.631081717443895851e-01
1.334154810626533294e-01 1.082377277755497635e+00
1.334155888635261411e-01 9.507265213264010084e-01
1.334160729689503333e-01 7.941692710657261012e-01
1.334162338777041823e-01 1.024221893860156385e+00
1.334162718229109645e-01 1.002165415126845760e+00
1.334163543274440589e-01 1.065405920383935667e+00
1.334180025462810004e-01 9.474324453832918547e-01
1.334180053283167133e-01 1.047928333598666217e+00
1.334181583296734086e-01 1.046553602258518678e+00
1.334192841605598701e-01 1.023227301515655885e+00
1.334194530397529443e-01 9.343668829649698360e-01
1.334194714292805672e-01 1.081601542006220384e+00
1.334196407663341966e-01 1.096727670268832222e+00
1.334197841597242751e-01 1.014197963042107187e+00
1.334208310370537387e-01 1.034293772376983833e+00
1.334217371683183717e-01 1.011972384998588215e+00
1.334221791822849668e-01 6.319628040645778322e-01
1.334225101216468812e-01 9.447655945526040044e-01
1.334226326503903659e-01 1.049241126414236280e+00
1.334226661792014823e-01 9.374089740169970764e-01
1.334237423068267980e-01 1.051572746523861124e+00
1.334240937075330813e-01 1.030511745130999079e+00
1.334243073705035365e-01 8.988793105685954909e-01
